1760
02/20/18,11403.7
09/27/16,606.17
09/26/16,608.04
09/25/16,600.83
09/24/16,602.63
09/23/16,602.84
09/22/16,596.3
09/21/16,597.15
09/20/16,608.31
09/19/16,609.23
09/18/16,609.87
09/17/16,605.98
09/16/16,606.97
09/15/16,607.15
09/14/16,610.68
09/13/16,609.24
09/12/16,608.24
09/11/16,606.72
09/10/16,623.51
09/09/16,622.86
09/08/16,626.32
09/07/16,614.54
09/06/16,610.44
09/05/16,606.59
09/04/16,608.63
09/03/16,598.21
09/02/16,575.54
09/01/16,572.3
08/31/16,575.47
08/30/16,577.5
08/29/16,574.11
08/28/16,573.91
08/27/16,569.95
08/26/16,579.65
08/25/16,577.76
08/24/16,580.18
08/23/16,583.41
08/22/16,586.75
08/21/16,581.31
08/20/16,581.7
08/19/16,575.63
08/18/16,574.32
08/17/16,573.22
08/16/16,577.44
08/15/16,567.24
08/14/16,570.47
08/13/16,585.59
08/12/16,587.56
08/11/16,589.12
08/10/16,592.1
08/09/16,587.8
08/08/16,591.05
08/07/16,592.69
08/06/16,587.78
08/05/16,575.04
08/04/16,578.29
08/03/16,566.36
08/02/16,547.47
08/01/16,606.27
07/31/16,624.68
07/30/16,655.05
07/29/16,656.99
07/28/16,655.03
07/27/16,654.35
07/26/16,651.78
07/25/16,654.1
07/24/16,661.28
07/23/16,655.56
07/22/16,650.62
07/21/16,665.01
07/20/16,665.68
07/19/16,672.86
07/18/16,673.11
07/17/16,679.46
07/16/16,660.77
07/15/16,663.25
07/14/16,658.08
07/13/16,654.47
07/12/16,664.55
07/11/16,647.66
07/10/16,649.36
07/09/16,650.96
07/08/16,666.52
07/07/16,640.56
07/06/16,677.33
07/05/16,670.63
07/04/16,683.66
07/03/16,658.66
07/02/16,703.7
07/01/16,676.3
06/30/16,673.34
06/29/16,639.89
06/28/16,647
06/27/16,655.27
06/26/16,629.37
06/25/16,665.12
06/24/16,665.3
06/23/16,623.98
06/22/16,596.12
06/21/16,666.65
06/20/16,737.23
06/19/16,763.78
06/18/16,756.23
06/17/16,748.91
06/16/16,766.31
06/15/16,694.47
06/14/16,685.56
06/13/16,704.38
06/12/16,672.78
06/11/16,606.73
06/10/16,577.47
06/09/16,574.63
06/08/16,581.64
